Genome	Contig	Position_in_Contig	GenomeWide_Position	Length
sequence_0	NC_004431.1	96238	96238	12	96238	NC_004431.1	96238	886916	CP041955.1	886916
sequence_0	NC_004431.1	115264	115264	121	115264	NC_004431.1	115264	905950	CP041955.1	905950
sequence_0	NC_004431.1	115273	115273	1	115273	NC_004431.1	115273	906079	CP041955.1	906079
sequence_0	NC_004431.1	116752	116752	5	116752	NC_004431.1	116752	906125	CP041955.1	906125
sequence_0	NC_004431.1	116771	116771	2	116771	NC_004431.1	116771	906148	CP041955.1	906148
sequence_0	NC_004431.1	126706	126706	1	126706	NC_004431.1	126706	916083	CP041955.1	916083
sequence_0	NC_004431.1	130937	130937	182	130937	NC_004431.1	130937	916239	CP041955.1	916239
sequence_0	NC_004431.1	132298	132298	4	132298	NC_004431.1	132298	916465	CP041955.1	916465
sequence_0	NC_004431.1	136859	136859	307	136859	NC_004431.1	136859	920722	CP041955.1	920722
sequence_0	NC_004431.1	138113	138113	150	138113	NC_004431.1	138113	922250	CP041955.1	922250
sequence_0	NC_004431.1	139774	139774	4	139774	NC_004431.1	139774	923885	CP041955.1	923885
sequence_0	NC_004431.1	139791	139791	1	139791	NC_004431.1	139791	923905	CP041955.1	923905
sequence_0	NC_004431.1	139952	139952	100	139952	NC_004431.1	139952	924064	CP041955.1	924064
sequence_0	NC_004431.1	140660	140660	4	140660	NC_004431.1	140660	924844	CP041955.1	924844
sequence_0	NC_004431.1	144603	144603	1	144603	NC_004431.1	144603	928790	CP041955.1	928790
sequence_0	NC_004431.1	149000	149000	128	149000	NC_004431.1	149000	933185	CP041955.1	933185
sequence_0	NC_004431.1	157969	157969	4	157969	NC_004431.1	157969	942230	CP041955.1	942230
sequence_0	NC_004431.1	158355	158355	4	158355	NC_004431.1	158355	942356	CP041955.1	942356
sequence_0	NC_004431.1	158422	158422	3	158422	NC_004431.1	158422	942415	CP041955.1	942415
sequence_0	NC_004431.1	160139	160139	1	160139	NC_004431.1	160139	944134	CP041955.1	944134
sequence_0	NC_004431.1	160201	160201	1	160201	NC_004431.1	160201	944197	CP041955.1	944197
sequence_0	NC_004431.1	160899	160899	2	160899	NC_004431.1	160899	944896	CP041955.1	944896
sequence_0	NC_004431.1	160964	160964	3	160964	NC_004431.1	160964	944961	CP041955.1	944961
sequence_0	NC_004431.1	161056	161056	3	161056	NC_004431.1	161056	945053	CP041955.1	945053
sequence_0	NC_004431.1	161539	161539	2	161539	NC_004431.1	161539	945507	CP041955.1	945507
sequence_0	NC_004431.1	162279	162279	3	162279	NC_004431.1	162279	946249	CP041955.1	946249
sequence_0	NC_004431.1	162891	162891	3	162891	NC_004431.1	162891	946858	CP041955.1	946858
sequence_0	NC_004431.1	162900	162900	1	162900	NC_004431.1	162900	946869	CP041955.1	946869
sequence_0	NC_004431.1	165944	165944	9	165944	NC_004431.1	165944	949914	CP041955.1	949914
sequence_0	NC_004431.1	167691	167691	11	167691	NC_004431.1	167691	951649	CP041955.1	951649
sequence_0	NC_004431.1	167799	167799	1	167799	NC_004431.1	167799	951766	CP041955.1	951766
sequence_0	NC_004431.1	175096	175096	121	175096	NC_004431.1	175096	959046	CP041955.1	959046
sequence_0	NC_004431.1	179060	179060	48	179060	NC_004431.1	179060	963065	CP041955.1	963065
sequence_0	NC_004431.1	179301	179301	6	179301	NC_004431.1	179301	963350	CP041955.1	963350
sequence_0	NC_004431.1	183941	183941	159	183941	NC_004431.1	183941	967961	CP041955.1	967961
sequence_0	NC_004431.1	193403	193403	4	193403	NC_004431.1	193403	976867	CP041955.1	976867
sequence_0	NC_004431.1	194720	194720	81	194720	NC_004431.1	194720	978143	CP041955.1	978143
sequence_0	NC_004431.1	195382	195382	841	195382	NC_004431.1	195382	978761	CP041955.1	978761
sequence_0	NC_004431.1	200915	200915	140	200915	NC_004431.1	200915	985118	CP041955.1	985118
sequence_0	NC_004431.1	202810	202810	149	202810	NC_004431.1	202810	987146	CP041955.1	987146
sequence_0	NC_004431.1	219630	219630	1	219630	NC_004431.1	219630	1004112	CP041955.1	1004112
sequence_0	NC_004431.1	226065	226065	6	226065	NC_004431.1	226065	1010521	CP041955.1	1010521
sequence_0	NC_004431.1	226104	226104	1	226104	NC_004431.1	226104	1010565	CP041955.1	1010565
sequence_0	NC_004431.1	227596	227596	101	227596	NC_004431.1	227596	1010593	CP041955.1	1010593
sequence_0	NC_004431.1	228439	228439	1	228439	NC_004431.1	228439	1011536	CP041955.1	1011536
sequence_0	NC_004431.1	230246	230246	1	230246	NC_004431.1	230246	1013344	CP041955.1	1013344
sequence_0	NC_004431.1	231898	231898	3	231898	NC_004431.1	231898	1014997	CP041955.1	1014997
sequence_0	NC_004431.1	236905	236905	54	236905	NC_004431.1	236905	1019968	CP041955.1	1019968
sequence_0	NC_004431.1	239026	239026	1	239026	NC_004431.1	239026	1022141	CP041955.1	1022141
sequence_0	NC_004431.1	239031	239031	1	239031	NC_004431.1	239031	1022147	CP041955.1	1022147
sequence_0	NC_004431.1	239534	239534	1	239534	NC_004431.1	239534	1022651	CP041955.1	1022651
sequence_0	NC_004431.1	240088	240088	1	240088	NC_004431.1	240088	1023206	CP041955.1	1023206
sequence_0	NC_004431.1	243584	243584	4	243584	NC_004431.1	243584	1026478	CP041955.1	1026478
sequence_0	NC_004431.1	248634	248634	32362	248634	NC_004431.1	248634	1031530	CP041955.1	1031530
sequence_0	NC_004431.1	296596	296596	1	296596	NC_004431.1	296596	695342	CP041955.1	695342
sequence_0	NC_004431.1	296669	296669	9974	296669	NC_004431.1	296669	695270	CP041955.1	695270
sequence_0	NC_004431.1	299522	299522	5	299522	NC_004431.1	299522	685278	CP041955.1	685278
sequence_0	NC_004431.1	299545	299545	2	299545	NC_004431.1	299545	685250	CP041955.1	685250
sequence_0	NC_004431.1	299635	299635	2	299635	NC_004431.1	299635	685168	CP041955.1	685168
sequence_0	NC_004431.1	309460	309460	16781	309460	NC_004431.1	309460	675341	CP041955.1	675341
sequence_0	NC_004431.1	353418	353418	1	353418	NC_004431.1	353418	1068740	CP041955.1	1068740
sequence_0	NC_004431.1	355381	355381	828	355381	NC_004431.1	355381	1070472	CP041955.1	1070472
sequence_0	NC_004431.1	356130	356130	1	356130	NC_004431.1	356130	1072048	CP041955.1	1072048
sequence_0	NC_004431.1	356168	356168	654	356168	NC_004431.1	356168	1072076	CP041955.1	1072076
sequence_0	NC_004431.1	356229	356229	1	356229	NC_004431.1	356229	1072790	CP041955.1	1072790
sequence_0	NC_004431.1	356258	356258	1	356258	NC_004431.1	356258	1072820	CP041955.1	1072820
sequence_0	NC_004431.1	356343	356343	5	356343	NC_004431.1	356343	1072879	CP041955.1	1072879
sequence_0	NC_004431.1	359939	359939	763	359939	NC_004431.1	359939	1076476	CP041955.1	1076476
sequence_0	NC_004431.1	360518	360518	1	360518	NC_004431.1	360518	1077817	CP041955.1	1077817
sequence_0	NC_004431.1	360558	360558	2	360558	NC_004431.1	360558	1077858	CP041955.1	1077858
sequence_0	NC_004431.1	360568	360568	129	360568	NC_004431.1	360568	1077867	CP041955.1	1077867
sequence_0	NC_004431.1	361813	361813	4	361813	NC_004431.1	361813	1078210	CP041955.1	1078210
sequence_0	NC_004431.1	377499	377499	4	377499	NC_004431.1	377499	1086699	CP041955.1	1086699
sequence_0	NC_004431.1	377667	377667	2	377667	NC_004431.1	377667	1086870	CP041955.1	1086870
sequence_0	NC_004431.1	377705	377705	955	377705	NC_004431.1	377705	1086910	CP041955.1	1086910
sequence_0	NC_004431.1	379530	379530	6	379530	NC_004431.1	379530	1139681	CP041955.1	1139681
sequence_0	NC_004431.1	385178	385178	1	385178	NC_004431.1	385178	1145335	CP041955.1	1145335
sequence_0	NC_004431.1	387304	387304	1	387304	NC_004431.1	387304	1147461	CP041955.1	1147461
sequence_0	NC_004431.1	387390	387390	1	387390	NC_004431.1	387390	1147548	CP041955.1	1147548
sequence_0	NC_004431.1	388669	388669	1	388669	NC_004431.1	388669	1148827	CP041955.1	1148827
sequence_0	NC_004431.1	395161	395161	4	395161	NC_004431.1	395161	1149082	CP041955.1	1149082
sequence_0	NC_004431.1	395498	395498	2	395498	NC_004431.1	395498	1149421	CP041955.1	1149421
sequence_0	NC_004431.1	399959	399959	24	399959	NC_004431.1	399959	1153881	CP041955.1	1153881
sequence_0	NC_004431.1	400067	400067	1	400067	NC_004431.1	400067	1154012	CP041955.1	1154012
sequence_0	NC_004431.1	401057	401057	1	401057	NC_004431.1	401057	1154997	CP041955.1	1154997
sequence_0	NC_004431.1	401793	401793	4	401793	NC_004431.1	401793	1155144	CP041955.1	1155144
sequence_0	NC_004431.1	401933	401933	4	401933	NC_004431.1	401933	1155184	CP041955.1	1155184
sequence_0	NC_004431.1	405681	405681	1	405681	NC_004431.1	405681	1158932	CP041955.1	1158932
sequence_0	NC_004431.1	405856	405856	1	405856	NC_004431.1	405856	1159108	CP041955.1	1159108
sequence_0	NC_004431.1	415973	415973	9	415973	NC_004431.1	415973	1163220	CP041955.1	1163220
sequence_0	NC_004431.1	416016	416016	1	416016	NC_004431.1	416016	1163270	CP041955.1	1163270
sequence_0	NC_004431.1	430367	430367	1	430367	NC_004431.1	430367	1177617	CP041955.1	1177617
sequence_0	NC_004431.1	434471	434471	2	434471	NC_004431.1	434471	1181721	CP041955.1	1181721
sequence_0	NC_004431.1	434522	434522	1	434522	NC_004431.1	434522	1181774	CP041955.1	1181774
sequence_0	NC_004431.1	434559	434559	11	434559	NC_004431.1	434559	1181812	CP041955.1	1181812
sequence_0	NC_004431.1	434654	434654	839	434654	NC_004431.1	434654	1181915	CP041955.1	1181915
sequence_0	NC_004431.1	435159	435159	1	435159	NC_004431.1	435159	1183258	CP041955.1	1183258
sequence_0	NC_004431.1	435182	435182	1	435182	NC_004431.1	435182	1183282	CP041955.1	1183282
sequence_0	NC_004431.1	439222	439222	1	439222	NC_004431.1	439222	1187317	CP041955.1	1187317
sequence_0	NC_004431.1	439260	439260	283	439260	NC_004431.1	439260	1187353	CP041955.1	1187353
sequence_0	NC_004431.1	443964	443964	6	443964	NC_004431.1	443964	1192339	CP041955.1	1192339
sequence_0	NC_004431.1	444158	444158	1	444158	NC_004431.1	444158	1192537	CP041955.1	1192537
sequence_0	NC_004431.1	446941	446941	3884	446941	NC_004431.1	446941	1195312	CP041955.1	1195312
sequence_0	NC_004431.1	452325	452325	1	452325	NC_004431.1	452325	1204578	CP041955.1	1204578
sequence_0	NC_004431.1	453322	453322	9109	453322	NC_004431.1	453322	1205527	CP041955.1	1205527
sequence_0	NC_004431.1	455062	455062	1	455062	NC_004431.1	455062	1216371	CP041955.1	1216371
sequence_0	NC_004431.1	456654	456654	1456	456654	NC_004431.1	456654	1217961	CP041955.1	1217961
sequence_0	NC_004431.1	460075	460075	1	460075	NC_004431.1	460075	1222836	CP041955.1	1222836
sequence_0	NC_004431.1	460307	460307	1	460307	NC_004431.1	460307	1223069	CP041955.1	1223069
sequence_0	NC_004431.1	460333	460333	802	460333	NC_004431.1	460333	1223080	CP041955.1	1223080
sequence_0	NC_004431.1	463977	463977	108	463977	NC_004431.1	463977	1227484	CP041955.1	1227484
sequence_0	NC_004431.1	465601	465601	1	465601	NC_004431.1	465601	1229213	CP041955.1	1229213
sequence_0	NC_004431.1	465672	465672	11	465672	NC_004431.1	465672	1229241	CP041955.1	1229241
sequence_0	NC_004431.1	465947	465947	5	465947	NC_004431.1	465947	1229495	CP041955.1	1229495
sequence_0	NC_004431.1	465985	465985	1	465985	NC_004431.1	465985	1229530	CP041955.1	1229530
sequence_0	NC_004431.1	466310	466310	1	466310	NC_004431.1	466310	1229856	CP041955.1	1229856
sequence_0	NC_004431.1	466315	466315	8	466315	NC_004431.1	466315	1229862	CP041955.1	1229862
sequence_0	NC_004431.1	466319	466319	3	466319	NC_004431.1	466319	1229874	CP041955.1	1229874
sequence_0	NC_004431.1	466461	466461	5	466461	NC_004431.1	466461	1229919	CP041955.1	1229919
sequence_0	NC_004431.1	466639	466639	3	466639	NC_004431.1	466639	1230092	CP041955.1	1230092
sequence_0	NC_004431.1	468487	468487	2	468487	NC_004431.1	468487	1231934	CP041955.1	1231934
sequence_0	NC_004431.1	475180	475180	1	475180	NC_004431.1	475180	1238629	CP041955.1	1238629
sequence_0	NC_004431.1	479923	479923	4	479923	NC_004431.1	479923	1243281	CP041955.1	1243281
sequence_0	NC_004431.1	485169	485169	1	485169	NC_004431.1	485169	1248530	CP041955.1	1248530
sequence_0	NC_004431.1	485244	485244	4	485244	NC_004431.1	485244	1248574	CP041955.1	1248574
sequence_0	NC_004431.1	485269	485269	1	485269	NC_004431.1	485269	1248602	CP041955.1	1248602
sequence_0	NC_004431.1	485297	485297	3	485297	NC_004431.1	485297	1248631	CP041955.1	1248631
sequence_0	NC_004431.1	487370	487370	3	487370	NC_004431.1	487370	1250707	CP041955.1	1250707
sequence_0	NC_004431.1	499111	499111	5	499111	NC_004431.1	499111	1262321	CP041955.1	1262321
sequence_0	NC_004431.1	500290	500290	1	500290	NC_004431.1	500290	1263504	CP041955.1	1263504
sequence_0	NC_004431.1	505150	505150	144	505150	NC_004431.1	505150	1268360	CP041955.1	1268360
sequence_0	NC_004431.1	512203	512203	129	512203	NC_004431.1	512203	1275553	CP041955.1	1275553
sequence_0	NC_004431.1	519226	519226	1	519226	NC_004431.1	519226	1282703	CP041955.1	1282703
sequence_0	NC_004431.1	525989	525989	1	525989	NC_004431.1	525989	1289467	CP041955.1	1289467
sequence_0	NC_004431.1	542922	542922	4	542922	NC_004431.1	542922	1305675	CP041955.1	1305675
sequence_0	NC_004431.1	555834	555834	1	555834	NC_004431.1	555834	1318589	CP041955.1	1318589
sequence_0	NC_004431.1	572525	572525	160	572525	NC_004431.1	572525	1335225	CP041955.1	1335225
sequence_0	NC_004431.1	576076	576076	3	576076	NC_004431.1	576076	1338935	CP041955.1	1338935
sequence_0	NC_004431.1	583088	583088	71	583088	NC_004431.1	583088	1345548	CP041955.1	1345548
sequence_0	NC_004431.1	583453	583453	179	583453	NC_004431.1	583453	1345962	CP041955.1	1345962
sequence_0	NC_004431.1	590390	590390	25	590390	NC_004431.1	590390	1351710	CP041955.1	1351710
sequence_0	NC_004431.1	598933	598933	7300	598933	NC_004431.1	598933	1360138	CP041955.1	1360138
sequence_0	NC_004431.1	609315	609315	1	609315	NC_004431.1	609315	1377816	CP041955.1	1377816
sequence_0	NC_004431.1	611891	611891	122	611891	NC_004431.1	611891	1380371	CP041955.1	1380371
sequence_0	NC_004431.1	620048	620048	67	620048	NC_004431.1	620048	1388645	CP041955.1	1388645
sequence_0	NC_004431.1	620077	620077	1	620077	NC_004431.1	620077	1388740	CP041955.1	1388740
sequence_0	NC_004431.1	622278	622278	33	622278	NC_004431.1	622278	1390491	CP041955.1	1390491
sequence_0	NC_004431.1	626948	626948	6770	626948	NC_004431.1	626948	1395126	CP041955.1	1395126
sequence_0	NC_004431.1	626964	626964	8	626964	NC_004431.1	626964	1401911	CP041955.1	1401911
sequence_0	NC_004431.1	630640	630640	943	630640	NC_004431.1	630640	1402077	CP041955.1	1402077
sequence_0	NC_004431.1	630703	630703	2	630703	NC_004431.1	630703	1403073	CP041955.1	1403073
sequence_0	NC_004431.1	630711	630711	8	630711	NC_004431.1	630711	1403083	CP041955.1	1403083
sequence_0	NC_004431.1	640604	640604	129	640604	NC_004431.1	640604	1412981	CP041955.1	1412981
sequence_0	NC_004431.1	646911	646911	4	646911	NC_004431.1	646911	1419331	CP041955.1	1419331
sequence_0	NC_004431.1	649011	649011	781	649011	NC_004431.1	649011	1421431	CP041955.1	1421431
sequence_0	NC_004431.1	649770	649770	17500	649770	NC_004431.1	649770	1422317	CP041955.1	1422317
sequence_0	NC_004431.1	651042	651042	2	651042	NC_004431.1	651042	1441088	CP041955.1	1441088
sequence_0	NC_004431.1	651577	651577	1353	651577	NC_004431.1	651577	1441621	CP041955.1	1441621
sequence_0	NC_004431.1	660301	660301	5	660301	NC_004431.1	660301	1451672	CP041955.1	1451672
sequence_0	NC_004431.1	660435	660435	73	660435	NC_004431.1	660435	1451727	CP041955.1	1451727
sequence_0	NC_004431.1	660487	660487	7	660487	NC_004431.1	660487	1451846	CP041955.1	1451846
sequence_0	NC_004431.1	666801	666801	190	666801	NC_004431.1	666801	1458163	CP041955.1	1458163
sequence_0	NC_004431.1	674173	674173	158	674173	NC_004431.1	674173	1465637	CP041955.1	1465637
sequence_0	NC_004431.1	679631	679631	1	679631	NC_004431.1	679631	1471252	CP041955.1	1471252
sequence_0	NC_004431.1	679676	679676	3	679676	NC_004431.1	679676	1471297	CP041955.1	1471297
sequence_0	NC_004431.1	679678	679678	1	679678	NC_004431.1	679678	1471302	CP041955.1	1471302
sequence_0	NC_004431.1	681533	681533	80	681533	NC_004431.1	681533	1473153	CP041955.1	1473153
sequence_0	NC_004431.1	684079	684079	1620	684079	NC_004431.1	684079	1475492	CP041955.1	1475492
sequence_0	NC_004431.1	696798	696798	1	696798	NC_004431.1	696798	1489829	CP041955.1	1489829
sequence_0	NC_004431.1	696911	696911	1	696911	NC_004431.1	696911	1489943	CP041955.1	1489943
sequence_0	NC_004431.1	699782	699782	1	699782	NC_004431.1	699782	1492814	CP041955.1	1492814
sequence_0	NC_004431.1	701055	701055	401	701055	NC_004431.1	701055	1494085	CP041955.1	1494085
sequence_0	NC_004431.1	701200	701200	207	701200	NC_004431.1	701200	1494627	CP041955.1	1494627
sequence_0	NC_004431.1	701258	701258	1	701258	NC_004431.1	701258	1494891	CP041955.1	1494891
sequence_0	NC_004431.1	701464	701464	1	701464	NC_004431.1	701464	1495097	CP041955.1	1495097
sequence_0	NC_004431.1	715537	715537	7978	715537	NC_004431.1	715537	1509125	CP041955.1	1509125
sequence_0	NC_004431.1	720082	720082	1	720082	NC_004431.1	720082	1521646	CP041955.1	1521646
sequence_0	NC_004431.1	722233	722233	118	722233	NC_004431.1	722233	1521669	CP041955.1	1521669
sequence_0	NC_004431.1	732098	732098	1	732098	NC_004431.1	732098	1531648	CP041955.1	1531648
sequence_0	NC_004431.1	732282	732282	174	732282	NC_004431.1	732282	1531800	CP041955.1	1531800
sequence_0	NC_004431.1	747837	747837	48	747837	NC_004431.1	747837	1538396	CP041955.1	1538396
sequence_0	NC_004431.1	749587	749587	142	749587	NC_004431.1	749587	1540190	CP041955.1	1540190
sequence_0	NC_004431.1	750374	750374	4	750374	NC_004431.1	750374	1540401	CP041955.1	1540401
sequence_0	NC_004431.1	757628	757628	1698	757628	NC_004431.1	757628	1547651	CP041955.1	1547651
sequence_0	NC_004431.1	760688	760688	4	760688	NC_004431.1	760688	1552175	CP041955.1	1552175
sequence_0	NC_004431.1	761269	761269	1	761269	NC_004431.1	761269	1552757	CP041955.1	1552757
sequence_0	NC_004431.1	761287	761287	1	761287	NC_004431.1	761287	1552776	CP041955.1	1552776
sequence_0	NC_004431.1	761377	761377	5	761377	NC_004431.1	761377	1552812	CP041955.1	1552812
sequence_0	NC_004431.1	761508	761508	67	761508	NC_004431.1	761508	1552943	CP041955.1	1552943
sequence_0	NC_004431.1	761754	761754	102	761754	NC_004431.1	761754	1553116	CP041955.1	1553116
sequence_0	NC_004431.1	770139	770139	9569	770139	NC_004431.1	770139	1561591	CP041955.1	1561591
sequence_0	NC_004431.1	772095	772095	111	772095	NC_004431.1	772095	1573112	CP041955.1	1573112
sequence_0	NC_004431.1	772129	772129	1	772129	NC_004431.1	772129	1573256	CP041955.1	1573256
sequence_0	NC_004431.1	779420	779420	4784	779420	NC_004431.1	779420	1580507	CP041955.1	1580507
sequence_0	NC_004431.1	779456	779456	1	779456	NC_004431.1	779456	1585326	CP041955.1	1585326
sequence_0	NC_004431.1	784919	784919	4	784919	NC_004431.1	784919	1590597	CP041955.1	1590597
sequence_0	NC_004431.1	785095	785095	21	785095	NC_004431.1	785095	1590706	CP041955.1	1590706
sequence_0	NC_004431.1	785163	785163	6	785163	NC_004431.1	785163	1590794	CP041955.1	1590794
sequence_0	NC_004431.1	789360	789360	290	789360	NC_004431.1	789360	1594963	CP041955.1	1594963
sequence_0	NC_004431.1	792701	792701	4921	792701	NC_004431.1	792701	1597435	CP041955.1	1597435
sequence_0	NC_004431.1	792808	792808	3	792808	NC_004431.1	792808	1602449	CP041955.1	1602449
sequence_0	NC_004431.1	792859	792859	6	792859	NC_004431.1	792859	1602503	CP041955.1	1602503
sequence_0	NC_004431.1	793332	793332	356	793332	NC_004431.1	793332	1602596	CP041955.1	1602596
sequence_0	NC_004431.1	793391	793391	1	793391	NC_004431.1	793391	1603004	CP041955.1	1603004
sequence_0	NC_004431.1	793411	793411	2	793411	NC_004431.1	793411	1603025	CP041955.1	1603025
sequence_0	NC_004431.1	793421	793421	3	793421	NC_004431.1	793421	1603037	CP041955.1	1603037
sequence_0	NC_004431.1	793511	793511	6	793511	NC_004431.1	793511	1603123	CP041955.1	1603123
sequence_0	NC_004431.1	793578	793578	2	793578	NC_004431.1	793578	1603192	CP041955.1	1603192
sequence_0	NC_004431.1	793601	793601	3	793601	NC_004431.1	793601	1603217	CP041955.1	1603217
sequence_0	NC_004431.1	793615	793615	1	793615	NC_004431.1	793615	1603234	CP041955.1	1603234
sequence_0	NC_004431.1	793753	793753	127	793753	NC_004431.1	793753	1603246	CP041955.1	1603246
sequence_0	NC_004431.1	793902	793902	1	793902	NC_004431.1	793902	1603521	CP041955.1	1603521
sequence_0	NC_004431.1	793996	793996	1	793996	NC_004431.1	793996	1603615	CP041955.1	1603615
sequence_0	NC_004431.1	803284	803284	104	803284	NC_004431.1	803284	1612896	CP041955.1	1612896
sequence_0	NC_004431.1	803476	803476	102	803476	NC_004431.1	803476	1613188	CP041955.1	1613188
sequence_0	NC_004431.1	803679	803679	102	803679	NC_004431.1	803679	1613489	CP041955.1	1613489
sequence_0	NC_004431.1	803803	803803	103	803803	NC_004431.1	803803	1613711	CP041955.1	1613711
sequence_0	NC_004431.1	803912	803912	160	803912	NC_004431.1	803912	1613919	CP041955.1	1613919
sequence_0	NC_004431.1	806375	806375	557	806375	NC_004431.1	806375	1616537	CP041955.1	1616537
sequence_0	NC_004431.1	827375	827375	100	827375	NC_004431.1	827375	1638078	CP041955.1	1638078
sequence_0	NC_004431.1	830686	830686	4	830686	NC_004431.1	830686	1640194	CP041955.1	1640194
sequence_0	NC_004431.1	838333	838333	159	838333	NC_004431.1	838333	1647840	CP041955.1	1647840
sequence_0	NC_004431.1	854675	854675	3	854675	NC_004431.1	854675	1664339	CP041955.1	1664339
sequence_0	NC_004431.1	854892	854892	1	854892	NC_004431.1	854892	1664559	CP041955.1	1664559
sequence_0	NC_004431.1	855291	855291	305	855291	NC_004431.1	855291	1664951	CP041955.1	1664951
sequence_0	NC_004431.1	859756	859756	1	859756	NC_004431.1	859756	1669720	CP041955.1	1669720
sequence_0	NC_004431.1	861728	861728	4	861728	NC_004431.1	861728	1671516	CP041955.1	1671516
sequence_0	NC_004431.1	864228	864228	1	864228	NC_004431.1	864228	1674019	CP041955.1	1674019
sequence_0	NC_004431.1	868096	868096	150	868096	NC_004431.1	868096	1677883	CP041955.1	1677883
sequence_0	NC_004431.1	877156	877156	1	877156	NC_004431.1	877156	1687089	CP041955.1	1687089
sequence_0	NC_004431.1	879996	879996	1	879996	NC_004431.1	879996	1689930	CP041955.1	1689930
sequence_0	NC_004431.1	880116	880116	1508	880116	NC_004431.1	880116	1690001	CP041955.1	1690001
sequence_0	NC_004431.1	893823	893823	1	893823	NC_004431.1	893823	1705215	CP041955.1	1705215
sequence_0	NC_004431.1	942352	942352	5	942352	NC_004431.1	942352	1720249	CP041955.1	1720249
sequence_0	NC_004431.1	947944	947944	1	947944	NC_004431.1	947944	1725836	CP041955.1	1725836
sequence_0	NC_004431.1	948075	948075	1	948075	NC_004431.1	948075	1725968	CP041955.1	1725968
sequence_0	NC_004431.1	950541	950541	9	950541	NC_004431.1	950541	1728435	CP041955.1	1728435
sequence_0	NC_004431.1	954022	954022	175	954022	NC_004431.1	954022	1731921	CP041955.1	1731921
sequence_0	NC_004431.1	954985	954985	72	954985	NC_004431.1	954985	1733052	CP041955.1	1733052
sequence_0	NC_004431.1	969010	969010	1	969010	NC_004431.1	969010	1747148	CP041955.1	1747148
sequence_0	NC_004431.1	979741	979741	1	979741	NC_004431.1	979741	1757879	CP041955.1	1757879
sequence_0	NC_004431.1	979911	979911	7	979911	NC_004431.1	979911	1758047	CP041955.1	1758047
sequence_0	NC_004431.1	979980	979980	2	979980	NC_004431.1	979980	1758116	CP041955.1	1758116
sequence_0	NC_004431.1	986207	986207	1	986207	NC_004431.1	986207	1764345	CP041955.1	1764345
sequence_0	NC_004431.1	988643	988643	4	988643	NC_004431.1	988643	1766740	CP041955.1	1766740
sequence_0	NC_004431.1	989812	989812	101	989812	NC_004431.1	989812	1767797	CP041955.1	1767797
sequence_0	NC_004431.1	999773	999773	1	999773	NC_004431.1	999773	1777857	CP041955.1	1777857
sequence_0	NC_004431.1	1001263	1001263	3237	1001263	NC_004431.1	1001263	1779335	CP041955.1	1779335
sequence_0	NC_004431.1	1015074	1015074	1	1015074	NC_004431.1	1015074	1796380	CP041955.1	1796380
sequence_0	NC_004431.1	1015272	1015272	1	1015272	NC_004431.1	1015272	1796579	CP041955.1	1796579
sequence_0	NC_004431.1	1035284	1035284	177	1035284	NC_004431.1	1035284	1816587	CP041955.1	1816587
